seq,batch,collection,id,group,unit
1808,37,phrases,let-h-go-to-zero,フレーズ,class-listening
1809,37,phrases,multiply-by-r-and-subtract,フレーズ,class-listening
1810,37,phrases,multiply-by-the-derivative-of-the-inside,フレーズ,class-listening
1811,37,phrases,omit,フレーズ,class-listening
1812,37,phrases,organize-in-a-table,フレーズ,class-listening
1813,37,phrases,organize-the-data,フレーズ,class-listening
1814,37,phrases,probabilities-sum-to-1,フレーズ,class-listening
1815,37,phrases,rationalize-and-take-the-limit,フレーズ,class-listening
1816,37,phrases,represent-with-a-graph,フレーズ,class-listening
1817,37,phrases,rewrite-the-expression,フレーズ,class-listening
1818,37,phrases,split-at-the-median,フレーズ,class-listening
1819,37,phrases,split-the-integral,フレーズ,class-listening
1820,37,phrases,square-and-add,フレーズ,class-listening
1821,37,phrases,top-minus-bottom,フレーズ,class-listening
1822,37,phrases,write-as-a-limit-of-a-sum,フレーズ,class-listening
1823,37,phrases,class-asking-another-example,フレーズ,class-asking
1824,37,phrases,class-asking-calculator-on-the-test,フレーズ,class-asking
1825,37,phrases,class-asking-can-i-write-it-this-way,フレーズ,class-asking
1826,37,phrases,class-asking-could-we-use-another-method,フレーズ,class-asking
1827,37,phrases,class-asking-difference-between,フレーズ,class-asking
1828,37,phrases,class-asking-do-we-need-to-memorize,フレーズ,class-asking
1829,37,phrases,class-asking-does-it-still-work-if,フレーズ,class-asking
1830,37,phrases,class-asking-go-back,フレーズ,class-asking
1831,37,phrases,class-asking-how-do-you-read-this,フレーズ,class-asking
1832,37,phrases,class-asking-i-got-a-different-answer,フレーズ,class-asking
1833,37,phrases,class-asking-is-there-a-name-for-this,フレーズ,class-asking
1834,37,phrases,class-asking-is-there-an-easier-way,フレーズ,class-asking
1835,37,phrases,class-asking-repeat,フレーズ,class-asking
1836,37,phrases,class-asking-simplify-further,フレーズ,class-asking
1837,37,phrases,class-asking-slow-down,フレーズ,class-asking
1838,37,phrases,class-asking-typo-on-the-board,フレーズ,class-asking
1839,37,phrases,class-asking-when-is-it-due,フレーズ,class-asking
1840,37,phrases,class-asking-where-did-that-come-from,フレーズ,class-asking
1841,37,phrases,class-asking-which-problems,フレーズ,class-asking
1842,37,phrases,class-asking-why-can-we,フレーズ,class-asking
1843,37,phrases,class-asking-will-this-be-on-the-test,フレーズ,class-asking
1844,37,phrases,office-hours-am-i-on-the-right-track,フレーズ,office-hours
1845,37,phrases,office-hours-can-i-come-back,フレーズ,office-hours
1846,37,phrases,office-hours-can-i-show-you-what-i-tried,フレーズ,office-hours
1847,37,phrases,office-hours-do-you-have-a-minute,フレーズ,office-hours
1848,37,phrases,office-hours-english-terms-are-new,フレーズ,office-hours
1849,37,phrases,office-hours-extra-practice,フレーズ,office-hours
1850,37,phrases,office-hours-hint-not-the-answer,フレーズ,office-hours
1851,38,phrases,office-hours-how-to-study,フレーズ,office-hours
1852,38,phrases,office-hours-i-was-wondering,フレーズ,office-hours
1853,38,phrases,office-hours-intuition,フレーズ,office-hours
1854,38,phrases,office-hours-is-this-rigorous-enough,フレーズ,office-hours
1855,38,phrases,office-hours-question-about-homework,フレーズ,office-hours
1856,38,phrases,office-hours-regrade,フレーズ,office-hours
1857,38,phrases,office-hours-stuck-at-step,フレーズ,office-hours
1858,38,phrases,office-hours-thanks-that-helps,フレーズ,office-hours
1859,38,phrases,office-hours-understand-in-class-not-alone,フレーズ,office-hours
1860,38,phrases,office-hours-when-to-use-which,フレーズ,office-hours
1861,38,phrases,office-hours-which-course-next,フレーズ,office-hours
1862,38,phrases,office-hours-why-did-i-lose-points,フレーズ,office-hours
1863,38,phrases,explaining-solution-another-way,フレーズ,explaining-solution
1864,38,phrases,explaining-solution-by-symmetry,フレーズ,explaining-solution
1865,38,phrases,explaining-solution-checked-the-endpoints,フレーズ,explaining-solution
1866,38,phrases,explaining-solution-derivative-equal-to-zero,フレーズ,explaining-solution
1867,38,phrases,explaining-solution-drew-a-picture,フレーズ,explaining-solution
1868,38,phrases,explaining-solution-factored-and-set-to-zero,フレーズ,explaining-solution
1869,38,phrases,explaining-solution-first-step,フレーズ,explaining-solution
1870,38,phrases,explaining-solution-flipped-the-inequality,フレーズ,explaining-solution
1871,38,phrases,explaining-solution-im-assuming,フレーズ,explaining-solution
1872,38,phrases,explaining-solution-in-context,フレーズ,explaining-solution
1873,38,phrases,explaining-solution-isolated-x,フレーズ,explaining-solution
1874,38,phrases,explaining-solution-let-me-back-up,フレーズ,explaining-solution
1875,38,phrases,explaining-solution-let-x-be,フレーズ,explaining-solution
1876,38,phrases,explaining-solution-matches-the-other-way,フレーズ,explaining-solution
1877,38,phrases,explaining-solution-moved-everything-to-one-side,フレーズ,explaining-solution
1878,38,phrases,explaining-solution-multiplied-both-sides,フレーズ,explaining-solution
1879,38,phrases,explaining-solution-not-sure-about-this-step,フレーズ,explaining-solution
1880,38,phrases,explaining-solution-otherwise-contradiction,フレーズ,explaining-solution
1881,38,phrases,explaining-solution-overall-plan,フレーズ,explaining-solution
1882,38,phrases,explaining-solution-plugging-back-in,フレーズ,explaining-solution
1883,38,phrases,explaining-solution-rewrote-it-as,フレーズ,explaining-solution
1884,38,phrases,explaining-solution-rounded-at-the-end,フレーズ,explaining-solution
1885,38,phrases,explaining-solution-set-up-an-equation,フレーズ,explaining-solution
1886,38,phrases,explaining-solution-so-the-answer-is,フレーズ,explaining-solution
1887,38,phrases,explaining-solution-that-cant-be-right,フレーズ,explaining-solution
1888,38,phrases,explaining-solution-that-makes-sense,フレーズ,explaining-solution
1889,38,phrases,explaining-solution-thats-where-it-comes-from,フレーズ,explaining-solution
1890,38,phrases,explaining-solution-the-key-was,フレーズ,explaining-solution
1891,38,phrases,explaining-solution-these-cancel,フレーズ,explaining-solution
1892,38,phrases,explaining-solution-threw-out-a-solution,フレーズ,explaining-solution
1893,38,phrases,explaining-solution-tried-small-cases,フレーズ,explaining-solution
1894,38,phrases,explaining-solution-used-a-calculator,フレーズ,explaining-solution
1895,38,phrases,explaining-solution-used-the-rule,フレーズ,explaining-solution
1896,38,phrases,explaining-solution-with-units,フレーズ,explaining-solution
1897,38,phrases,explaining-solution-worked-backwards,フレーズ,explaining-solution
1898,38,phrases,are-equal-respectively,フレーズ,written-solution
1899,38,phrases,assume-it-holds-for-n-k,フレーズ,written-solution
1900,38,phrases,by-definition,フレーズ,written-solution
1901,39,phrases,by-hypothesis,フレーズ,written-solution
1902,39,phrases,clearly,フレーズ,written-solution
1903,39,phrases,conversely,フレーズ,written-solution
1904,39,phrases,f-double-prime-is-positive,フレーズ,written-solution
1905,39,phrases,in-general,フレーズ,written-solution
1906,39,phrases,integrate-the-inequality,フレーズ,written-solution
1907,39,phrases,it-also-holds-for-n-k-1,フレーズ,written-solution
1908,39,phrases,left-side-minus-right-side,フレーズ,written-solution
1909,39,phrases,let-p-be-the-position-vector-of-p,フレーズ,written-solution
1910,39,phrases,since,フレーズ,written-solution
1911,39,phrases,squares-are-nonnegative,フレーズ,written-solution
1912,39,phrases,take-positive-values,フレーズ,written-solution
1913,39,phrases,the-base-is-greater-than-1,フレーズ,written-solution
1914,39,phrases,the-common-ratio-is-less-than-1,フレーズ,written-solution
1915,39,phrases,the-derivative-is-zero,フレーズ,written-solution
1916,39,phrases,the-equation-holds,フレーズ,written-solution
1917,39,phrases,the-one-sided-limits-agree,フレーズ,written-solution
1918,39,phrases,the-tangent-line-passes-through,フレーズ,written-solution
1919,39,phrases,what-we-want-to-show,フレーズ,written-solution
1920,39,phrases,where,フレーズ,written-solution
1921,39,phrases,written-solution-as-desired,フレーズ,written-solution
1922,39,phrases,written-solution-by-induction,フレーズ,written-solution
1923,39,phrases,written-solution-by-the-theorem,フレーズ,written-solution
1924,39,phrases,written-solution-case,フレーズ,written-solution
1925,39,phrases,written-solution-combining,フレーズ,written-solution
1926,39,phrases,written-solution-conclusion-because-reason,フレーズ,written-solution
1927,39,phrases,written-solution-final-answer,フレーズ,written-solution
1928,39,phrases,written-solution-for-some-integer,フレーズ,written-solution
1929,39,phrases,written-solution-from-the-graph,フレーズ,written-solution
1930,39,phrases,written-solution-given-prove,フレーズ,written-solution
1931,39,phrases,written-solution-hypotheses-are-met,フレーズ,written-solution
1932,39,phrases,written-solution-i-e,フレーズ,written-solution
1933,39,phrases,written-solution-it-suffices-to-show,フレーズ,written-solution
1934,39,phrases,written-solution-let,フレーズ,written-solution
1935,39,phrases,written-solution-let-epsilon-be-given,フレーズ,written-solution
1936,39,phrases,written-solution-no-solution,フレーズ,written-solution
1937,39,phrases,written-solution-note-that,フレーズ,written-solution
1938,39,phrases,written-solution-on-the-other-hand,フレーズ,written-solution
1939,39,phrases,written-solution-reject-extraneous,フレーズ,written-solution
1940,39,phrases,written-solution-similarly,フレーズ,written-solution
1941,39,phrases,written-solution-suppose,フレーズ,written-solution
1942,39,phrases,written-solution-suppose-for-contradiction,フレーズ,written-solution
1943,39,phrases,written-solution-taking-the-limit,フレーズ,written-solution
1944,39,phrases,written-solution-then,フレーズ,written-solution
1945,39,phrases,written-solution-therefore,フレーズ,written-solution
1946,39,phrases,written-solution-we-have,フレーズ,written-solution
1947,39,phrases,written-solution-which-implies,フレーズ,written-solution
1948,39,phrases,exam-ask-can-i-write-on-the-back,フレーズ,exam
1949,39,phrases,exam-ask-how-much-time,フレーズ,exam
1950,39,phrases,exam-ask-scratch-paper,フレーズ,exam
1951,40,phrases,exam-ask-typo,フレーズ,exam
1952,40,phrases,exam-box-your-answer,フレーズ,exam
1953,40,phrases,exam-calculator-allowed,フレーズ,exam
1954,40,phrases,exam-clarify-instruction,フレーズ,exam
1955,40,phrases,exam-describe-the-distribution,フレーズ,exam
1956,40,phrases,exam-determine-whether,フレーズ,exam
1957,40,phrases,exam-exact-form,フレーズ,exam
1958,40,phrases,exam-explain-your-reasoning,フレーズ,exam
1959,40,phrases,exam-express-in-terms-of,フレーズ,exam
1960,40,phrases,exam-indicate-units,フレーズ,exam
1961,40,phrases,exam-interpret-in-context,フレーズ,exam
1962,40,phrases,exam-is-it-curved,フレーズ,exam
1963,40,phrases,exam-justify-your-answer,フレーズ,exam
1964,40,phrases,exam-label-your-axes,フレーズ,exam
1965,40,phrases,exam-multiple-choice-and-free-response,フレーズ,exam
1966,40,phrases,exam-notes-allowed,フレーズ,exam
1967,40,phrases,exam-partial-credit,フレーズ,exam
1968,40,phrases,exam-pencils-down,フレーズ,exam
1969,40,phrases,exam-set-up-but-do-not-evaluate,フレーズ,exam
1970,40,phrases,exam-show-that,フレーズ,exam
1971,40,phrases,exam-show-your-work,フレーズ,exam
1972,40,phrases,exam-simplest-form,フレーズ,exam
1973,40,phrases,exam-three-decimal-places,フレーズ,exam
1974,40,phrases,exam-time-remaining,フレーズ,exam
1975,40,phrases,exam-use-the-table-to-approximate,フレーズ,exam
1976,40,phrases,exam-when-do-we-get-it-back,フレーズ,exam
1977,40,phrases,exam-which-of-the-following,フレーズ,exam
1978,40,phrases,exam-write-an-equation-for-the-tangent-line,フレーズ,exam
1979,40,phrases,on-the-interval-from-0-to-2,フレーズ,exam
1980,40,phrases,the-area-of-the-region-bounded-by,フレーズ,exam
1981,40,phrases,email-attached,フレーズ,email
1982,40,phrases,email-cannot-make-office-hours,フレーズ,email
1983,40,phrases,email-confirm,フレーズ,email
1984,40,phrases,email-describe-where-stuck,フレーズ,email
1985,40,phrases,email-dictionary-during-exam,フレーズ,email
1986,40,phrases,email-exam-conflict,フレーズ,email
1987,40,phrases,email-extension,フレーズ,email
1988,40,phrases,email-follow-up,フレーズ,email
1989,40,phrases,email-greeting,フレーズ,email
1990,40,phrases,email-introduce-yourself,フレーズ,email
1991,40,phrases,email-missed-class,フレーズ,email
1992,40,phrases,email-prerequisite,フレーズ,email
1993,40,phrases,email-regrade-request,フレーズ,email
1994,40,phrases,email-sign-off,フレーズ,email
1995,40,phrases,email-subject-line,フレーズ,email
1996,40,phrases,email-thank-you-for-your-time,フレーズ,email
1997,40,phrases,email-writing-to-ask,フレーズ,email
1998,40,phrases,group-study-answer-key-wrong,フレーズ,group-study
1999,40,phrases,group-study-ask-the-ta,フレーズ,group-study
2000,40,phrases,group-study-can-i-see-your-notes,フレーズ,group-study
2001,41,phrases,group-study-do-you-see-what-i-mean,フレーズ,group-study
2002,41,phrases,group-study-does-that-mean,フレーズ,group-study
2003,41,phrases,group-study-how-did-you-get-that,フレーズ,group-study
2004,41,phrases,group-study-i-thought-it-was,フレーズ,group-study
2005,41,phrases,group-study-is-that-right,フレーズ,group-study
2006,41,phrases,group-study-not-sure-but,フレーズ,group-study
2007,41,phrases,group-study-oh-that-makes-sense,フレーズ,group-study
2008,41,phrases,group-study-practice-exam,フレーズ,group-study
2009,41,phrases,group-study-quiz-each-other,フレーズ,group-study
2010,41,phrases,group-study-so-youre-saying,フレーズ,group-study
2011,41,phrases,group-study-split-them-up,フレーズ,group-study
2012,41,phrases,group-study-what-did-you-get,フレーズ,group-study
2013,41,phrases,group-study-what-do-you-mean,フレーズ,group-study
2014,41,phrases,group-study-what-is-it-asking,フレーズ,group-study
2015,41,phrases,group-study-where-do-we-start,フレーズ,group-study
2016,41,phrases,group-study-where-to-meet,フレーズ,group-study
2017,41,phrases,group-study-which-one-do-you-mean,フレーズ,group-study
2018,41,phrases,group-study-work-together,フレーズ,group-study
2019,41,phrases,group-study-write-up-our-own,フレーズ,group-study
2020,41,phrases,group-study-you-dropped-a-sign,フレーズ,group-study
2021,41,phrases,discord-anyone-get,フレーズ,discord
2022,41,phrases,discord-can-someone-explain,フレーズ,discord
2023,41,phrases,discord-due-tonight,フレーズ,discord
2024,41,phrases,discord-here-is-my-work,フレーズ,discord
2025,41,phrases,discord-hint-no-spoilers,フレーズ,discord
2026,41,phrases,discord-notes-from-today,フレーズ,discord
2027,41,phrases,discord-nvm-figured-it-out,フレーズ,discord
2028,41,phrases,discord-office-hours-today,フレーズ,discord
2029,41,phrases,discord-quiz-covers,フレーズ,discord
2030,41,phrases,discord-right-channel,フレーズ,discord
2031,41,phrases,discord-same-answer,フレーズ,discord
2032,41,phrases,discord-study-on-a-call,フレーズ,discord
2033,41,phrases,discord-thanks,フレーズ,discord
2034,41,phrases,discord-typo-in-the-pset,フレーズ,discord
2035,41,phrases,discord-when-is-the-midterm,フレーズ,discord
2036,41,conventions,approximately-equal-notation,慣習差,notation
2037,41,conventions,arc-measure-notation,慣習差,notation
2038,41,conventions,combination-permutation-notation,慣習差,notation
2039,41,conventions,complement-bar-vs-c-prime,慣習差,notation
2040,41,conventions,conditional-probability-notation,慣習差,notation
2041,41,conventions,congruence-symbol,慣習差,notation
2042,41,conventions,discriminant-letter-d,慣習差,notation
2043,41,conventions,dne-in-answers,慣習差,notation
2044,41,conventions,figure-and-measure-notation,慣習差,notation
2045,41,conventions,floor-function-notation,慣習差,notation
2046,41,conventions,gcd-written-in-words,慣習差,notation
2047,41,conventions,inequality-graph-boundary,慣習差,notation
2048,41,conventions,inequality-symbols,慣習差,notation
2049,41,conventions,interval-notation-vs-inequalities,慣習差,notation
2050,41,conventions,line-standard-form,慣習差,notation
2051,42,conventions,log-and-ln,慣習差,notation
2052,42,conventions,logic-notation,慣習差,notation
2053,42,conventions,mapping-rule-notation,慣習差,notation
2054,42,conventions,negative-vs-minus,慣習差,notation
2055,42,conventions,normal-distribution-parameter,慣習差,notation
2056,42,conventions,normal-table-format,慣習差,notation
2057,42,conventions,number-of-elements-notation,慣習差,notation
2058,42,conventions,one-sided-limit-notation,慣習差,notation
2059,42,conventions,probability-and-or-notation,慣習差,notation
2060,42,conventions,quadrant-roman-numerals,慣習差,notation
2061,42,conventions,reciprocal-trig-functions,慣習差,notation
2062,42,conventions,repeated-combination-notation,慣習差,notation
2063,42,conventions,sequence-starting-index,慣習差,notation
2064,42,conventions,set-builder-colon,慣習差,notation
2065,42,conventions,similarity-symbol,慣習差,notation
2066,42,conventions,slope-intercept-form,慣習差,notation
2067,42,conventions,subset-symbol,慣習差,notation
2068,42,conventions,area-and-base-letters,慣習差,letters
2069,42,conventions,regression-line-letters,慣習差,letters
2070,42,conventions,substitution-variable-u,慣習差,letters
2071,42,conventions,summation-index-letter,慣習差,letters
2072,42,conventions,universal-set-and-sample-space,慣習差,letters
2073,42,conventions,variance-notation,慣習差,letters
2074,42,conventions,vertex-and-center-letters,慣習差,letters
2075,42,conventions,accumulation-function-scope,慣習差,terminology
2076,42,conventions,antiderivative-vs-indefinite-integral,慣習差,terminology
2077,42,conventions,circle-and-sphere-boundary,慣習差,terminology
2078,42,conventions,euler-trail-scope,慣習差,terminology
2079,42,conventions,graph-transformations,慣習差,terminology
2080,42,conventions,imaginary-number-scope,慣習差,terminology
2081,42,conventions,inequality-terms-scope,慣習差,terminology
2082,42,conventions,inverse-trig-functions,慣習差,terminology
2083,42,conventions,jp-named-techniques-unnamed-in-us,慣習差,terminology
2084,42,conventions,natural-numbers-and-zero,慣習差,terminology
2085,42,conventions,proposition-vs-condition,慣習差,terminology
2086,42,conventions,quadratic-forms-naming,慣習差,terminology
2087,42,conventions,rounding-place,慣習差,terminology
2088,42,conventions,sample-variance-n-minus-1,慣習差,terminology
2089,42,conventions,scale-factor-direction,慣習差,terminology
2090,42,conventions,series-includes-finite-sums,慣習差,terminology
2091,42,conventions,slant-height-vs-generatrix,慣習差,terminology
2092,42,conventions,transformations-define-congruence-and-similarity,慣習差,terminology
2093,42,conventions,trapezoid-definition,慣習差,terminology
2094,42,conventions,triangle-congruence-criteria,慣習差,terminology
2095,42,conventions,us-named-rules-and-tests,慣習差,terminology
2096,42,conventions,zeros-roots-intercepts,慣習差,terminology
2097,42,conventions,congruence-abbreviations-in-proofs,慣習差,proof-style
2098,42,conventions,constant-of-integration-remark,慣習差,proof-style
2099,42,conventions,factoring-trinomials-method,慣習差,proof-style
2100,42,conventions,let-new-variable-first,慣習差,proof-style
2101,43,conventions,solution-as-ordered-pair,慣習差,proof-style
2102,43,conventions,therefore-because-symbols,慣習差,proof-style
2103,43,conventions,two-column-proof-format,慣習差,proof-style
2104,43,conventions,us-named-theorems-and-reasons-in-geometry,慣習差,proof-style
2105,43,conventions,calculator-instead-of-tables,慣習差,calculator
2106,43,conventions,descriptive-statistics-coverage,慣習差,classroom-culture
2107,43,conventions,hensachi,慣習差,classroom-culture
2108,43,conventions,jp-only-algebra-and-discrete-topics,慣習差,classroom-culture
2109,43,conventions,jp-only-number-theory,慣習差,classroom-culture
2110,43,conventions,jp-only-synthetic-geometry,慣習差,classroom-culture
2111,43,conventions,lhopitals-rule-use,慣習差,classroom-culture
2112,43,conventions,logic-in-geometry-course,慣習差,classroom-culture
2113,43,conventions,square-and-cubic-units,慣習差,classroom-culture
2114,43,conventions,us-only-calculus-topics,慣習差,classroom-culture
2115,43,conventions,us-only-precalculus-topics,慣習差,classroom-culture
