id,ja,ja_alt,en,en_alt,en_variants,pos,unit,domain,level_jp,level_us,mapping,source,wiki_ja,wiki_en,wikidata,ja_basis,ja_check,flag,note
number-of-elements,要素の個数,,number of elements,,,noun,jp-suugaku-1-shuugou-to-meidai,logic,数I,Geometry|Discrete Math,near,editorial,,,,mext,ok,,cardinality（大学）
vertex-form,標準形,頂点形,vertex form,,,noun,jp-suugaku-1-niji-kansuu|us-algebra-1-quadratics,functions,数I,Algebra 1|Algebra 2,near,textbook,,,,editorial,—,merged reviewed-30,日本の「標準形 y=a(x-p)²+q」は米国の vertex form。米国の standard form は y=ax²+bx+c ／ 日本の「標準形」y = a(x−p)² + q
standard-form,一般形,,standard form,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,wiki-rejected reviewed-30,y=ax²+bx+c。日本の「一般形」が米国の standard form ／ wiki 除外（数学カテゴリ外）: 一般形車両 (鉄道) → (en なし)。「一般形車両 (鉄道)」は数学カテゴリ配下にない
factored-form,因数分解形,,factored form,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
shape-of-the-graph,グラフの概形,,shape of the graph,curve sketching [suugaku-3-bibun],,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,mext,ok,ja-merged,sketch
opens-upward,下に凸,,opens upward,concave up [suugaku-3-bibun],,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,ja-merged,concave up は微積で
opens-downward,上に凸,,concave down,concave down [suugaku-3-bibun]|opens downward,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,ja-merged reviewed-30,concave down は微積で ／ STYLE: convex upward は通じにくい
discriminant,判別式,,discriminant,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,wikipedia-langlink,判別式,Discriminant,Q192487,wikipedia,ok,,
real-solution,実数解,,real solution,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,real root
two-distinct-real-solutions,異なる 2 つの実数解,,two distinct real solutions,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
has-no-real-solutions,実数解をもたない,,has no real solutions,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
common-point,共有点,,common point,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,米国では point of intersection。「共有点の個数」は number of intersections
quadratic-inequality,二次不等式,,quadratic inequality,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,wikipedia-langlink,不等式,Inequality (mathematics),Q28113351,mext,ok,,
finding-the-quadratic-function,二次関数の決定,,finding the quadratic function,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,write the equation of the parabola
split-into-cases-by-the-position-of-the-axis,軸の位置で場合分けする,,split into cases by the position of the axis,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,日本の定番。米国では vertex が区間内かどうか
the-x-that-gives-the-maximum,最大値をとる x,,the x that gives the maximum,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,maximizer
endpoint,端点,,endpoint,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,wikidata,端点,,Q5375784,wikipedia,ok,,
interval,区間,,interval,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,wikipedia-langlink,区間 (数学),Interval (mathematics),Q185148,mext,ok,,
closed-interval,閉区間,,closed interval,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,区間 (数学),Interval (mathematics),Q185148,wikipedia,ok,wiki-redirect,
open-interval,開区間,,open interval,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,区間 (数学),Interval (mathematics),Q185148,wikipedia,ok,wiki-redirect,
endpoint-of-the-interval,区間の端,,endpoint of the interval,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
value-of-the-function,関数の値,,value of the function,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,mext,ok,,
function-notation,関数記号,関数記法,function notation,,,noun,jp-suugaku-1-niji-kansuu|us-algebra-1-linear-functions,functions,数I,Algebra 1|Algebra 2,exact,wikidata,関数記号,,Q5508846,wikipedia,ok,merged,
f-of-x,f(x),,f of x,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,wiki-redirect wiki-rejected,読み方。symbols へ ／ wiki 除外（数学カテゴリ外）: F(x) → (en なし)。「F(x)」は数学カテゴリ配下にない
shift-the-parabola,放物線を平行移動する,,shift the parabola,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,translate
find-the-vertex,頂点の座標を求める,,find the vertex,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
equation-of-the-axis-of-symmetry,軸の方程式,,equation of the axis of symmetry,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
compute-the-discriminant,判別式を計算する,,compute the discriminant,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
check-the-sign,符号を調べる,,check the sign,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
take-positive-values,正の値をとる,,take positive values,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,is positive
always-positive,つねに正,,always positive,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
find-the-maximum,最大値を求める,,find the maximum,maximize [suugaku-2-zukei-to-houteishiki],,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,ja-merged,領域内での最大値
restrict-the-domain,定義域を制限する,,restrict the domain,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
determine-the-coefficients,係数を決定する,,determine the coefficients,,,phrase,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
three-points-on-the-graph,通る 3 点,,three points on the graph,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,exact,editorial,,,,editorial,—,,
position-of-the-graph-relative-to-the-x-axis,グラフと x 軸の位置関係,,position of the graph relative to the x-axis,,,noun,jp-suugaku-1-niji-kansuu,functions,数I,Algebra 1|Algebra 2,near,editorial,,,,editorial,—,,米国では how many x-intercepts
trigonometric-ratio,三角比,,trigonometric ratio,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,三角関数,Trigonometric functions,Q93344,mext,ok,wiki-redirect reviewed-30,
sine,正弦,サイン,sine,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,三角関数,Trigonometric functions,Q93344,mext,ok,wiki-redirect wiki-disambig merged,カタカナ。ja.alt へ
cosine,余弦,コサイン,cosine,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,三角関数,Trigonometric functions,Q93344,mext,ok,wiki-redirect merged,カタカナ。ja.alt へ
tangent,正接,タンジェント,tangent,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,三角関数,Trigonometric functions,Q93344,mext,ok,wiki-redirect merged,カタカナ。ja.alt へ
adjacent-side,隣辺,,adjacent side,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,wikidata,隣辺,,Q110812,wikipedia,ok,,
trigonometric-identities,三角比の相互関係,三角関数の相互関係,trigonometric identities,,,noun,jp-suugaku-1-zukei-to-keiryou|jp-suugaku-2-sankaku-kansuu,trigonometry,数I|数II,Geometry|Precalculus|Algebra 2,near,editorial,,,,mext,alt:三角関数の相互関係,merged,Pythagorean identity / quotient identity ／ Pythagorean identities
value-of-the-trigonometric-ratio,三角比の値,,value of the trigonometric ratio,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,mext,ok,,
table-of-trigonometric-ratios,三角比の表,,table of trigonometric ratios,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,米国では電卓
trigonometric-ratios-of-obtuse-angles,鈍角の三角比,,trigonometric ratios of obtuse angles,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,米国では unit circle で拡張
unit-circle,単位円,,unit circle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,wikipedia-langlink,単位円,Unit circle,Q203425,wikipedia,ok,,
law-of-sines,正弦定理,,law of sines,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,wikipedia-langlink,正弦定理,Law of sines,Q170181,mext,ok,,
law-of-cosines,余弦定理,,law of cosines,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,wikipedia-langlink,余弦定理,Law of cosines,Q164321,mext,ok,,
circumscribed-circle,外接円,,circumscribed circle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,wikipedia-langlink,外接円,Circumscribed circle,Q110176,wikipedia,ok,,circumcircle
circumradius,外接円の半径,,circumradius,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,radius of the circumscribed circle
area-of-a-triangle,三角形の面積,,area of a triangle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
area-formula,面積の公式,,area formula,area formulas [geometry-area-and-volume],,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,ja-merged,
herons-formula,ヘロンの公式,,Heron's formula,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,wikipedia-langlink,ヘロンの公式,Heron's formula,Q182714,wikipedia,ok,,
inscribed-circle,内接円,,inscribed circle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,wikipedia-langlink,内接円,Inscribed circle,Q354337,wikipedia,ok,,incircle
inradius,内接円の半径,,inradius,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
applications-to-solid-geometry,空間図形への応用,,applications to solid geometry,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
surveying,測量,,surveying,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,wiki-rejected,wiki 除外（数学カテゴリ外）: 測量 → Surveying。「測量」は数学カテゴリ配下にない
angle-of-elevation,仰角,,angle of elevation,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,wiki-nonmath wiki-rejected,wiki 除外（英語照合不一致: ja 記事に en 版なし）: 仰俯角 → (en なし) ／ en.term → Spherical coordinate system
angle-of-depression,俯角,,angle of depression,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,wiki-nonmath wiki-rejected,wiki 除外（英語照合不一致: ja 記事に en 版なし）: 仰俯角 → (en なし) ／ en.term → Spherical coordinate system
bearing,方位,,bearing,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,wiki-rejected,wiki 除外（別概念）: 方位 → Cardinal direction。Cardinal direction（方位）は bearing ではない
similar-triangles,相似な三角形,,similar triangles,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
side-ratios-of-a-right-triangle,直角三角形の辺の比,,side ratios of a right triangle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,SOHCAHTOA
find-sin,sin の値を求める,,find sin θ,,,phrase,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,find the sine of theta
express-using-trigonometric-ratios,三角比を用いて表す,,express using trigonometric ratios,,,phrase,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
apply-the-law-of-sines,正弦定理を適用する,,apply the law of sines,,,phrase,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
using-the-law-of-cosines,余弦定理を使って,,using the law of cosines,,,phrase,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
find-the-area,面積を求める,,find the area,,,phrase,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,mext,ok,,
largest-angle,最大の角,,largest angle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
for-the-angle-theta,角 θ に対する,,for the angle theta,,,phrase,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
type-of-triangle,三角形の形状,,type of triangle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,classify the triangle
conditions-that-determine-a-triangle,三角形の決定条件,,conditions that determine a triangle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,mext,ok,,SSS / SAS / ASA
two-sides-and-the-included-angle,2 辺と夾角,,two sides and the included angle,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
tetrahedron,四面体,,tetrahedron,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,三角錐,Tetrahedron,Q160003,wikipedia,ok,wiki-redirect,
volume-of-a-regular-tetrahedron,正四面体の体積,,volume of a regular tetrahedron,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
foot-of-the-perpendicular,垂線の足,,foot of the perpendicular,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
cofunction-identity,90° − θ の三角比,,cofunction identity,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,sin(90°−θ) = cos θ
supplementary-angle-identity,180° − θ の三角比,,supplementary angle identity,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,
solve-for-theta,θ を求める,θ の値を求める,solve for theta,,,phrase,jp-suugaku-1-zukei-to-keiryou|jp-suugaku-2-sankaku-kansuu,trigonometry,数I|数II,Geometry|Precalculus|Algebra 2,exact,editorial,,,,editorial,—,merged,
tangent-is-sine-over-cosine,tan は sin を cos で割ったもの,,tangent is sine over cosine,,,phrase,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,exact,editorial,,,,editorial,—,,
theta,角を表す文字,,theta,,,noun,jp-suugaku-1-zukei-to-keiryou,trigonometry,数I,Geometry|Precalculus,near,editorial,,,,editorial,—,,角を θ で表す習慣は日米共通
data-analysis,データの分析,,data analysis,,,noun,jp-suugaku-1-data-no-bunseki,statistics,数I,Algebra 1|AP Statistics,exact,editorial,,,,mext,ok,,
quartile-deviation,四分位偏差,,quartile deviation,,,noun,jp-suugaku-1-data-no-bunseki,statistics,数I,Algebra 1|AP Statistics,near,editorial,,,,editorial,—,wiki-rejected,米国ではほぼ使わない。IQR/2 ／ wiki 除外（英語照合不一致: 別の記事）: 分位数 → Quantile ／ en.term → Interquartile range
variance,分散,,variance,,,noun,jp-suugaku-1-data-no-bunseki,statistics,数I,Algebra 1|AP Statistics,exact,wikipedia-langlink,分散 (確率論),Variance,Q175199,mext,ok,,
standard-deviation,標準偏差,,standard deviation,,,noun,jp-suugaku-1-data-no-bunseki,statistics,数I,Algebra 1|AP Statistics,exact,wikipedia-langlink,標準偏差,Standard deviation,Q159375,mext,ok,,
deviation,偏差,,deviation,,,noun,jp-suugaku-1-data-no-bunseki,statistics,数I,Algebra 1|AP Statistics,exact,wikipedia-langlink,偏差,Deviation (statistics),Q849149,mext,ok,,
squared-deviation,偏差の 2 乗,,squared deviation,,,noun,jp-suugaku-1-data-no-bunseki,statistics,数I,Algebra 1|AP Statistics,exact,editorial,,,,editorial,—,,
scatter-plot,散布図,,scatter plot,,,noun,jp-suugaku-1-data-no-bunseki,statistics,数I,Algebra 1|AP Statistics,exact,wikidata,散布図,,Q1045782,mext,ok,,
